div_dpto;departamento;div_mun;municipio;ano;mes;area_geo;proy;casos;tasa;porcentaje;mun_dep;concat;CambioCasos;CambioPor;Indicador;PDET;CATEGORIA
52;Nariño;52678;Samaniego;2023;Septiembre;Total;27799;2;7.194503399402856;0.1769911504424778;Samaniego-Nariño;52678-Septiembre-2023;-1.0;-33.33333333333333;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Septiembre;Total;27766;3;10.80458114240438;0.2744739249771272;Samaniego-Nariño;52678-Septiembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Octubre;Total;27799;0;0.0;;Samaniego-Nariño;52678-Octubre-2023;-1.0;-100.0;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Octubre;Total;27766;1;3.6015270474681267;0.0870322019147084;Samaniego-Nariño;52678-Octubre-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Noviembre;Total;27799;0;0.0;;Samaniego-Nariño;52678-Noviembre-2023;-4.0;-100.0;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Noviembre;Total;27766;4;14.406108189872509;0.3669724770642202;Samaniego-Nariño;52678-Noviembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Mayo;Total;27799;1;3.597251699701428;0.0892857142857142;Samaniego-Nariño;52678-Mayo-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52678;Samaniego;2022;Mayo;Total;27766;1;3.6015270474681267;0.0848896434634974;Samaniego-Nariño;52678-Mayo-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Marzo;Total;27799;1;3.597251699701428;0.0930232558139534;Samaniego-Nariño;52678-Marzo-2023;-2.0;-66.66666666666666;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Marzo;Total;27766;3;10.80458114240438;0.277264325323475;Samaniego-Nariño;52678-Marzo-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Junio;Total;27799;1;3.597251699701428;0.0874890638670166;Samaniego-Nariño;52678-Junio-2023;-3.0;-75.0;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Junio;Total;27766;4;14.406108189872509;0.3875968992248062;Samaniego-Nariño;52678-Junio-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Julio;Total;27799;6;21.583510198208568;0.4897959183673469;Samaniego-Nariño;52678-Julio-2023;1.0;20.0;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2022;Julio;Total;27766;5;18.007635237340633;0.4180602006688963;Samaniego-Nariño;52678-Julio-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Febrero;Total;27799;0;0.0;0.0;Samaniego-Nariño;52678-Febrero-2023;-3.0;-100.0;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Febrero;Total;27766;3;10.80458114240438;0.2898550724637681;Samaniego-Nariño;52678-Febrero-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Enero;Total;27799;1;3.597251699701428;0.0905797101449275;Samaniego-Nariño;52678-Enero-2023;1.0;100.0;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2022;Enero;Total;27766;0;0.0;0.0;Samaniego-Nariño;52678-Enero-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Diciembre;Total;27799;0;0.0;;Samaniego-Nariño;52678-Diciembre-2023;-3.0;-100.0;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Diciembre;Total;27766;3;10.80458114240438;0.2491694352159468;Samaniego-Nariño;52678-Diciembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Agosto;Total;27799;9;32.37526529731286;0.782608695652174;Samaniego-Nariño;52678-Agosto-2023;8.0;800.0;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2022;Agosto;Total;27766;1;3.6015270474681267;0.0920810313075506;Samaniego-Nariño;52678-Agosto-2022;F;F;MAYOR;N/A;6
52;Nariño;52678;Samaniego;2023;Abril;Total;27799;0;0.0;0.0;Samaniego-Nariño;52678-Abril-2023;-2.0;-100.0;MENOR;N/A;6
52;Nariño;52678;Samaniego;2022;Abril;Total;27766;2;7.203054094936253;0.1762114537444934;Samaniego-Nariño;52678-Abril-2022;F;F;MAYOR;N/A;6
5;Antioquia;5266;Envigado;2023;Septiembre;Total;253699;1;0.3941678918718638;0.0884955752212389;Envigado-Antioquia;5266-Septiembre-2023;0.0;0.0;IGUAL;N/A;1
5;Antioquia;5266;Envigado;2022;Septiembre;Total;249800;1;0.4003202562049639;0.091491308325709;Envigado-Antioquia;5266-Septiembre-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Octubre;Total;253699;0;0.0;;Envigado-Antioquia;5266-Octubre-2023;0.0;0.0;IGUAL;N/A;1
5;Antioquia;5266;Envigado;2022;Octubre;Total;249800;0;0.0;0.0;Envigado-Antioquia;5266-Octubre-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Noviembre;Total;253699;0;0.0;;Envigado-Antioquia;5266-Noviembre-2023;0.0;0.0;IGUAL;N/A;1
5;Antioquia;5266;Envigado;2022;Noviembre;Total;249800;0;0.0;0.0;Envigado-Antioquia;5266-Noviembre-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Mayo;Total;253699;1;0.3941678918718638;0.0892857142857142;Envigado-Antioquia;5266-Mayo-2023;1.0;100.0;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2022;Mayo;Total;249800;0;0.0;0.0;Envigado-Antioquia;5266-Mayo-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Marzo;Total;253699;0;0.0;0.0;Envigado-Antioquia;5266-Marzo-2023;0.0;0.0;IGUAL;N/A;1
5;Antioquia;5266;Envigado;2022;Marzo;Total;249800;0;0.0;0.0;Envigado-Antioquia;5266-Marzo-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Junio;Total;253699;0;0.0;0.0;Envigado-Antioquia;5266-Junio-2023;-4.0;-100.0;MENOR;N/A;1
5;Antioquia;5266;Envigado;2022;Junio;Total;249800;4;1.6012810248198557;0.3875968992248062;Envigado-Antioquia;5266-Junio-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Julio;Total;253699;0;0.0;0.0;Envigado-Antioquia;5266-Julio-2023;-1.0;-100.0;MENOR;N/A;1
5;Antioquia;5266;Envigado;2022;Julio;Total;249800;1;0.4003202562049639;0.0836120401337792;Envigado-Antioquia;5266-Julio-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Febrero;Total;253699;2;0.7883357837437277;0.2053388090349076;Envigado-Antioquia;5266-Febrero-2023;2.0;200.0;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2022;Febrero;Total;249800;0;0.0;0.0;Envigado-Antioquia;5266-Febrero-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Enero;Total;253699;0;0.0;0.0;Envigado-Antioquia;5266-Enero-2023;-1.0;-100.0;MENOR;N/A;1
5;Antioquia;5266;Envigado;2022;Enero;Total;249800;1;0.4003202562049639;0.0860585197934595;Envigado-Antioquia;5266-Enero-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Diciembre;Total;253699;0;0.0;;Envigado-Antioquia;5266-Diciembre-2023;-1.0;-100.0;MENOR;N/A;1
5;Antioquia;5266;Envigado;2022;Diciembre;Total;249800;1;0.4003202562049639;0.0830564784053156;Envigado-Antioquia;5266-Diciembre-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Agosto;Total;253699;1;0.3941678918718638;0.0869565217391304;Envigado-Antioquia;5266-Agosto-2023;0.0;0.0;IGUAL;N/A;1
5;Antioquia;5266;Envigado;2022;Agosto;Total;249800;1;0.4003202562049639;0.0920810313075506;Envigado-Antioquia;5266-Agosto-2022;F;F;MAYOR;N/A;1
5;Antioquia;5266;Envigado;2023;Abril;Total;253699;0;0.0;0.0;Envigado-Antioquia;5266-Abril-2023;0.0;0.0;IGUAL;N/A;1
5;Antioquia;5266;Envigado;2022;Abril;Total;249800;0;0.0;0.0;Envigado-Antioquia;5266-Abril-2022;F;F;MAYOR;N/A;1
5;Antioquia;5264;Entrerríos;2023;Septiembre;Total;12285;0;0.0;0.0;Entrerríos-Antioquia;5264-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Septiembre;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Septiembre-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Octubre;Total;12285;0;0.0;;Entrerríos-Antioquia;5264-Octubre-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Octubre;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Octubre-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Noviembre;Total;12285;0;0.0;;Entrerríos-Antioquia;5264-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Noviembre;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Noviembre-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Mayo;Total;12285;0;0.0;0.0;Entrerríos-Antioquia;5264-Mayo-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Mayo;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Mayo-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Marzo;Total;12285;1;8.14000814000814;0.0930232558139534;Entrerríos-Antioquia;5264-Marzo-2023;1.0;100.0;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2022;Marzo;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Marzo-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Junio;Total;12285;0;0.0;0.0;Entrerríos-Antioquia;5264-Junio-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Junio;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Junio-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Julio;Total;12285;2;16.28001628001628;0.163265306122449;Entrerríos-Antioquia;5264-Julio-2023;2.0;200.0;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2022;Julio;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Julio-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Febrero;Total;12285;1;8.14000814000814;0.1026694045174538;Entrerríos-Antioquia;5264-Febrero-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Febrero;Total;12096;1;8.267195767195767;0.0966183574879227;Entrerríos-Antioquia;5264-Febrero-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Enero;Total;12285;0;0.0;0.0;Entrerríos-Antioquia;5264-Enero-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Enero;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Enero-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Diciembre;Total;12285;0;0.0;;Entrerríos-Antioquia;5264-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Diciembre;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Diciembre-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Agosto;Total;12285;0;0.0;0.0;Entrerríos-Antioquia;5264-Agosto-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Agosto;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Agosto-2022;F;F;MAYOR;N/A;6
5;Antioquia;5264;Entrerríos;2023;Abril;Total;12285;0;0.0;0.0;Entrerríos-Antioquia;5264-Abril-2023;0.0;0.0;IGUAL;N/A;6
5;Antioquia;5264;Entrerríos;2022;Abril;Total;12096;0;0.0;0.0;Entrerríos-Antioquia;5264-Abril-2022;F;F;MAYOR;N/A;6
52;Nariño;52621;Roberto Payán;2023;Septiembre;Total;12723;0;0.0;0.0;Roberto Payán-Nariño;52621-Septiembre-2023;-1.0;-100.0;MENOR;PDET;6
52;Nariño;52621;Roberto Payán;2022;Septiembre;Total;12708;1;7.869058860560277;0.091491308325709;Roberto Payán-Nariño;52621-Septiembre-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Octubre;Total;12723;0;0.0;;Roberto Payán-Nariño;52621-Octubre-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52621;Roberto Payán;2022;Octubre;Total;12708;0;0.0;0.0;Roberto Payán-Nariño;52621-Octubre-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Noviembre;Total;12723;0;0.0;;Roberto Payán-Nariño;52621-Noviembre-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52621;Roberto Payán;2022;Noviembre;Total;12708;0;0.0;0.0;Roberto Payán-Nariño;52621-Noviembre-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Mayo;Total;12723;2;15.719562996148708;0.1785714285714285;Roberto Payán-Nariño;52621-Mayo-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52621;Roberto Payán;2022;Mayo;Total;12708;2;15.738117721120554;0.1697792869269949;Roberto Payán-Nariño;52621-Mayo-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Marzo;Total;12723;2;15.719562996148708;0.1860465116279069;Roberto Payán-Nariño;52621-Marzo-2023;1.0;100.0;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2022;Marzo;Total;12708;1;7.869058860560277;0.0924214417744916;Roberto Payán-Nariño;52621-Marzo-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Junio;Total;12723;0;0.0;0.0;Roberto Payán-Nariño;52621-Junio-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52621;Roberto Payán;2022;Junio;Total;12708;0;0.0;0.0;Roberto Payán-Nariño;52621-Junio-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Julio;Total;12723;0;0.0;0.0;Roberto Payán-Nariño;52621-Julio-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52621;Roberto Payán;2022;Julio;Total;12708;0;0.0;0.0;Roberto Payán-Nariño;52621-Julio-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Febrero;Total;12723;1;7.859781498074354;0.1026694045174538;Roberto Payán-Nariño;52621-Febrero-2023;1.0;100.0;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2022;Febrero;Total;12708;0;0.0;0.0;Roberto Payán-Nariño;52621-Febrero-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Enero;Total;12723;0;0.0;0.0;Roberto Payán-Nariño;52621-Enero-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52621;Roberto Payán;2022;Enero;Total;12708;0;0.0;0.0;Roberto Payán-Nariño;52621-Enero-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Diciembre;Total;12723;0;0.0;;Roberto Payán-Nariño;52621-Diciembre-2023;-1.0;-100.0;MENOR;PDET;6
52;Nariño;52621;Roberto Payán;2022;Diciembre;Total;12708;1;7.869058860560277;0.0830564784053156;Roberto Payán-Nariño;52621-Diciembre-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Agosto;Total;12723;0;0.0;0.0;Roberto Payán-Nariño;52621-Agosto-2023;-1.0;-100.0;MENOR;PDET;6
52;Nariño;52621;Roberto Payán;2022;Agosto;Total;12708;1;7.869058860560277;0.0920810313075506;Roberto Payán-Nariño;52621-Agosto-2022;F;F;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2023;Abril;Total;12723;1;7.859781498074354;0.0964320154291224;Roberto Payán-Nariño;52621-Abril-2023;1.0;100.0;MAYOR;PDET;6
52;Nariño;52621;Roberto Payán;2022;Abril;Total;12708;0;0.0;0.0;Roberto Payán-Nariño;52621-Abril-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Septiembre;Total;20102;1;4.974629390110437;0.0884955752212389;Ricaurte-Nariño;52612-Septiembre-2023;-2.0;-66.66666666666666;MENOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Septiembre;Total;20078;3;14.94172726367168;0.2744739249771272;Ricaurte-Nariño;52612-Septiembre-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Octubre;Total;20102;0;0.0;;Ricaurte-Nariño;52612-Octubre-2023;-2.0;-100.0;MENOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Octubre;Total;20078;2;9.961151509114451;0.1740644038294168;Ricaurte-Nariño;52612-Octubre-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Noviembre;Total;20102;0;0.0;;Ricaurte-Nariño;52612-Noviembre-2023;-1.0;-100.0;MENOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Noviembre;Total;20078;1;4.9805757545572265;0.091743119266055;Ricaurte-Nariño;52612-Noviembre-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Mayo;Total;20102;0;0.0;0.0;Ricaurte-Nariño;52612-Mayo-2023;-1.0;-100.0;MENOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Mayo;Total;20078;1;4.9805757545572265;0.0848896434634974;Ricaurte-Nariño;52612-Mayo-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Marzo;Total;20102;1;4.974629390110437;0.0930232558139534;Ricaurte-Nariño;52612-Marzo-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52612;Ricaurte;2022;Marzo;Total;20078;1;4.9805757545572265;0.0924214417744916;Ricaurte-Nariño;52612-Marzo-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Junio;Total;20102;1;4.974629390110437;0.0874890638670166;Ricaurte-Nariño;52612-Junio-2023;1.0;100.0;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Junio;Total;20078;0;0.0;0.0;Ricaurte-Nariño;52612-Junio-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Julio;Total;20102;4;19.898517560441743;0.326530612244898;Ricaurte-Nariño;52612-Julio-2023;4.0;400.0;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Julio;Total;20078;0;0.0;0.0;Ricaurte-Nariño;52612-Julio-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Febrero;Total;20102;1;4.974629390110437;0.1026694045174538;Ricaurte-Nariño;52612-Febrero-2023;-2.0;-66.66666666666666;MENOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Febrero;Total;20078;3;14.94172726367168;0.2898550724637681;Ricaurte-Nariño;52612-Febrero-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Enero;Total;20102;1;4.974629390110437;0.0905797101449275;Ricaurte-Nariño;52612-Enero-2023;-1.0;-50.0;MENOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Enero;Total;20078;2;9.961151509114451;0.1721170395869191;Ricaurte-Nariño;52612-Enero-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Diciembre;Total;20102;0;0.0;;Ricaurte-Nariño;52612-Diciembre-2023;0.0;0.0;IGUAL;PDET;6
52;Nariño;52612;Ricaurte;2022;Diciembre;Total;20078;0;0.0;0.0;Ricaurte-Nariño;52612-Diciembre-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Agosto;Total;20102;1;4.974629390110437;0.0869565217391304;Ricaurte-Nariño;52612-Agosto-2023;1.0;100.0;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Agosto;Total;20078;0;0.0;0.0;Ricaurte-Nariño;52612-Agosto-2022;F;F;MAYOR;PDET;6
52;Nariño;52612;Ricaurte;2023;Abril;Total;20102;0;0.0;0.0;Ricaurte-Nariño;52612-Abril-2023;-2.0;-100.0;MENOR;PDET;6
52;Nariño;52612;Ricaurte;2022;Abril;Total;20078;2;9.961151509114451;0.1762114537444934;Ricaurte-Nariño;52612-Abril-2022;F;F;MAYOR;PDET;6
52;Nariño;52585;Pupiales;2023;Septiembre;Total;17254;1;5.79575750550597;0.0884955752212389;Pupiales-Nariño;52585-Septiembre-2023;1.0;100.0;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2022;Septiembre;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Septiembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Octubre;Total;17254;0;0.0;;Pupiales-Nariño;52585-Octubre-2023;-1.0;-100.0;MENOR;N/A;6
52;Nariño;52585;Pupiales;2022;Octubre;Total;17234;1;5.8024834629221305;0.0870322019147084;Pupiales-Nariño;52585-Octubre-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Noviembre;Total;17254;0;0.0;;Pupiales-Nariño;52585-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52585;Pupiales;2022;Noviembre;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Noviembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Mayo;Total;17254;0;0.0;0.0;Pupiales-Nariño;52585-Mayo-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52585;Pupiales;2022;Mayo;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Mayo-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Marzo;Total;17254;0;0.0;0.0;Pupiales-Nariño;52585-Marzo-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52585;Pupiales;2022;Marzo;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Marzo-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Junio;Total;17254;3;17.38727251651791;0.2624671916010498;Pupiales-Nariño;52585-Junio-2023;2.0;200.0;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2022;Junio;Total;17234;1;5.8024834629221305;0.0968992248062015;Pupiales-Nariño;52585-Junio-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Julio;Total;17254;0;0.0;0.0;Pupiales-Nariño;52585-Julio-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52585;Pupiales;2022;Julio;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Julio-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Febrero;Total;17254;1;5.79575750550597;0.1026694045174538;Pupiales-Nariño;52585-Febrero-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52585;Pupiales;2022;Febrero;Total;17234;1;5.8024834629221305;0.0966183574879227;Pupiales-Nariño;52585-Febrero-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Enero;Total;17254;1;5.79575750550597;0.0905797101449275;Pupiales-Nariño;52585-Enero-2023;1.0;100.0;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2022;Enero;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Enero-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Diciembre;Total;17254;0;0.0;;Pupiales-Nariño;52585-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52585;Pupiales;2022;Diciembre;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Diciembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Agosto;Total;17254;1;5.79575750550597;0.0869565217391304;Pupiales-Nariño;52585-Agosto-2023;1.0;100.0;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2022;Agosto;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Agosto-2022;F;F;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2023;Abril;Total;17254;1;5.79575750550597;0.0964320154291224;Pupiales-Nariño;52585-Abril-2023;1.0;100.0;MAYOR;N/A;6
52;Nariño;52585;Pupiales;2022;Abril;Total;17234;0;0.0;0.0;Pupiales-Nariño;52585-Abril-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Septiembre;Total;8382;0;0.0;0.0;Puerres-Nariño;52573-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Septiembre;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Septiembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Octubre;Total;8382;0;0.0;;Puerres-Nariño;52573-Octubre-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Octubre;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Octubre-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Noviembre;Total;8382;0;0.0;;Puerres-Nariño;52573-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Noviembre;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Noviembre-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Mayo;Total;8382;0;0.0;0.0;Puerres-Nariño;52573-Mayo-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Mayo;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Mayo-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Marzo;Total;8382;0;0.0;0.0;Puerres-Nariño;52573-Marzo-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Marzo;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Marzo-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Junio;Total;8382;0;0.0;0.0;Puerres-Nariño;52573-Junio-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Junio;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Junio-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Julio;Total;8382;0;0.0;0.0;Puerres-Nariño;52573-Julio-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Julio;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Julio-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Febrero;Total;8382;0;0.0;0.0;Puerres-Nariño;52573-Febrero-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Febrero;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Febrero-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Enero;Total;8382;0;0.0;0.0;Puerres-Nariño;52573-Enero-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Enero;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Enero-2022;F;F;MAYOR;N/A;6
52;Nariño;52573;Puerres;2023;Diciembre;Total;8382;0;0.0;;Puerres-Nariño;52573-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
52;Nariño;52573;Puerres;2022;Diciembre;Total;8372;0;0.0;0.0;Puerres-Nariño;52573-Diciembre-2022;F;F;MAYOR;N/A;6
