div_dpto;departamento;div_mun;municipio;casos;mes;ano;prueba;CambioCasos;CambioPor;Indicador;población;PDET;CATEGORIA
15;Boyacá;15494;Nuevo Colón;0;Enero - Septiembre;2023;15494-Enero - Septiembre-2023;0.0;0.0;IGUAL;5287;N/A;6
15;Boyacá;15494;Nuevo Colón;0;Enero - Septiembre;2022;15494-Enero - Septiembre-2022;F;F;MAYOR;5287;N/A;6
15;Boyacá;15491;Nobsa;1;Enero - Septiembre;2023;15491-Enero - Septiembre-2023;1.0;100.0;MAYOR;16671;N/A;4
15;Boyacá;15491;Nobsa;0;Enero - Septiembre;2022;15491-Enero - Septiembre-2022;F;F;MAYOR;16671;N/A;4
15;Boyacá;15480;Muzo;1;Enero - Septiembre;2023;15480-Enero - Septiembre-2023;0.0;0.0;IGUAL;8507;N/A;6
15;Boyacá;15480;Muzo;1;Enero - Septiembre;2022;15480-Enero - Septiembre-2022;F;F;MAYOR;8507;N/A;6
15;Boyacá;15476;Motavita;0;Enero - Septiembre;2023;15476-Enero - Septiembre-2023;-1.0;-100.0;MENOR;5781;N/A;6
15;Boyacá;15476;Motavita;1;Enero - Septiembre;2022;15476-Enero - Septiembre-2022;F;F;MAYOR;5781;N/A;6
15;Boyacá;15469;Moniquirá;1;Enero - Septiembre;2023;15469-Enero - Septiembre-2023;1.0;100.0;MAYOR;23346;N/A;6
15;Boyacá;15469;Moniquirá;0;Enero - Septiembre;2022;15469-Enero - Septiembre-2022;F;F;MAYOR;23346;N/A;6
15;Boyacá;15466;Monguí;0;Enero - Septiembre;2023;15466-Enero - Septiembre-2023;0.0;0.0;IGUAL;4350;N/A;6
15;Boyacá;15466;Monguí;0;Enero - Septiembre;2022;15466-Enero - Septiembre-2022;F;F;MAYOR;4350;N/A;6
15;Boyacá;15464;Mongua;0;Enero - Septiembre;2023;15464-Enero - Septiembre-2023;0.0;0.0;IGUAL;4681;N/A;6
15;Boyacá;15464;Mongua;0;Enero - Septiembre;2022;15464-Enero - Septiembre-2022;F;F;MAYOR;4681;N/A;6
15;Boyacá;15455;Miraflores;0;Enero - Septiembre;2023;15455-Enero - Septiembre-2023;0.0;0.0;IGUAL;9136;N/A;6
15;Boyacá;15455;Miraflores;0;Enero - Septiembre;2022;15455-Enero - Septiembre-2022;F;F;MAYOR;9136;N/A;6
15;Boyacá;15442;Maripí;1;Enero - Septiembre;2023;15442-Enero - Septiembre-2023;1.0;100.0;MAYOR;5759;N/A;6
15;Boyacá;15442;Maripí;0;Enero - Septiembre;2022;15442-Enero - Septiembre-2022;F;F;MAYOR;5759;N/A;6
15;Boyacá;15425;Macanal;0;Enero - Septiembre;2023;15425-Enero - Septiembre-2023;0.0;0.0;IGUAL;5140;N/A;6
15;Boyacá;15425;Macanal;0;Enero - Septiembre;2022;15425-Enero - Septiembre-2022;F;F;MAYOR;5140;N/A;6
15;Boyacá;15407;Villa de Leyva;1;Enero - Septiembre;2023;15407-Enero - Septiembre-2023;0.0;0.0;IGUAL;17205;N/A;6
15;Boyacá;15407;Villa de Leyva;1;Enero - Septiembre;2022;15407-Enero - Septiembre-2022;F;F;MAYOR;17205;N/A;6
15;Boyacá;15403;La Uvita;0;Enero - Septiembre;2023;15403-Enero - Septiembre-2023;-1.0;-100.0;MENOR;2767;N/A;6
15;Boyacá;15403;La Uvita;1;Enero - Septiembre;2022;15403-Enero - Septiembre-2022;F;F;MAYOR;2767;N/A;6
15;Boyacá;15401;La Victoria;0;Enero - Septiembre;2023;15401-Enero - Septiembre-2023;0.0;0.0;IGUAL;1132;N/A;6
15;Boyacá;15401;La Victoria;0;Enero - Septiembre;2022;15401-Enero - Septiembre-2022;F;F;MAYOR;1132;N/A;6
15;Boyacá;15380;La Capilla;0;Enero - Septiembre;2023;15380-Enero - Septiembre-2023;0.0;0.0;IGUAL;2727;N/A;6
15;Boyacá;15380;La Capilla;0;Enero - Septiembre;2022;15380-Enero - Septiembre-2022;F;F;MAYOR;2727;N/A;6
15;Boyacá;15377;Labranzagrande;0;Enero - Septiembre;2023;15377-Enero - Septiembre-2023;0.0;0.0;IGUAL;3540;N/A;6
15;Boyacá;15377;Labranzagrande;0;Enero - Septiembre;2022;15377-Enero - Septiembre-2022;F;F;MAYOR;3540;N/A;6
15;Boyacá;15368;Jericó;0;Enero - Septiembre;2023;15368-Enero - Septiembre-2023;-2.0;-100.0;MENOR;3941;N/A;6
15;Boyacá;15368;Jericó;2;Enero - Septiembre;2022;15368-Enero - Septiembre-2022;F;F;MAYOR;3941;N/A;6
15;Boyacá;15367;Jenesano;0;Enero - Septiembre;2023;15367-Enero - Septiembre-2023;0.0;0.0;IGUAL;7437;N/A;6
15;Boyacá;15367;Jenesano;0;Enero - Septiembre;2022;15367-Enero - Septiembre-2022;F;F;MAYOR;7437;N/A;6
15;Boyacá;15362;Iza;0;Enero - Septiembre;2023;15362-Enero - Septiembre-2023;0.0;0.0;IGUAL;2022;N/A;6
15;Boyacá;15362;Iza;0;Enero - Septiembre;2022;15362-Enero - Septiembre-2022;F;F;MAYOR;2022;N/A;6
15;Boyacá;15332;Güicán de La Sierra;1;Enero - Septiembre;2023;15332-Enero - Septiembre-2023;1.0;100.0;MAYOR;4359;N/A;6
15;Boyacá;15332;Güicán de La Sierra;0;Enero - Septiembre;2022;15332-Enero - Septiembre-2022;F;F;MAYOR;4359;N/A;6
15;Boyacá;15325;Guayatá;0;Enero - Septiembre;2023;15325-Enero - Septiembre-2023;0.0;0.0;IGUAL;3437;N/A;6
15;Boyacá;15325;Guayatá;0;Enero - Septiembre;2022;15325-Enero - Septiembre-2022;F;F;MAYOR;3437;N/A;6
15;Boyacá;15322;Guateque;0;Enero - Septiembre;2023;15322-Enero - Septiembre-2023;0.0;0.0;IGUAL;11051;N/A;6
15;Boyacá;15322;Guateque;0;Enero - Septiembre;2022;15322-Enero - Septiembre-2022;F;F;MAYOR;11051;N/A;6
15;Boyacá;15317;Guacamayas;0;Enero - Septiembre;2023;15317-Enero - Septiembre-2023;0.0;0.0;IGUAL;1859;N/A;6
15;Boyacá;15317;Guacamayas;0;Enero - Septiembre;2022;15317-Enero - Septiembre-2022;F;F;MAYOR;1859;N/A;6
15;Boyacá;15299;Garagoa;1;Enero - Septiembre;2023;15299-Enero - Septiembre-2023;1.0;100.0;MAYOR;18572;N/A;6
15;Boyacá;15299;Garagoa;0;Enero - Septiembre;2022;15299-Enero - Septiembre-2022;F;F;MAYOR;18572;N/A;6
15;Boyacá;15296;Gámeza;0;Enero - Septiembre;2023;15296-Enero - Septiembre-2023;0.0;0.0;IGUAL;4916;N/A;6
15;Boyacá;15296;Gámeza;0;Enero - Septiembre;2022;15296-Enero - Septiembre-2022;F;F;MAYOR;4916;N/A;6
15;Boyacá;15293;Gachantivá;3;Enero - Septiembre;2023;15293-Enero - Septiembre-2023;3.0;300.0;MAYOR;2815;N/A;6
15;Boyacá;15293;Gachantivá;0;Enero - Septiembre;2022;15293-Enero - Septiembre-2022;F;F;MAYOR;2815;N/A;6
15;Boyacá;15276;Floresta;0;Enero - Septiembre;2023;15276-Enero - Septiembre-2023;-1.0;-100.0;MENOR;3274;N/A;6
15;Boyacá;15276;Floresta;1;Enero - Septiembre;2022;15276-Enero - Septiembre-2022;F;F;MAYOR;3274;N/A;6
15;Boyacá;15272;Firavitoba;0;Enero - Septiembre;2023;15272-Enero - Septiembre-2023;0.0;0.0;IGUAL;6895;N/A;6
15;Boyacá;15272;Firavitoba;0;Enero - Septiembre;2022;15272-Enero - Septiembre-2022;F;F;MAYOR;6895;N/A;6
15;Boyacá;15248;El Espino;0;Enero - Septiembre;2023;15248-Enero - Septiembre-2023;0.0;0.0;IGUAL;3095;N/A;6
15;Boyacá;15248;El Espino;0;Enero - Septiembre;2022;15248-Enero - Septiembre-2022;F;F;MAYOR;3095;N/A;6
15;Boyacá;15244;El Cocuy;0;Enero - Septiembre;2023;15244-Enero - Septiembre-2023;0.0;0.0;IGUAL;4170;N/A;6
15;Boyacá;15244;El Cocuy;0;Enero - Septiembre;2022;15244-Enero - Septiembre-2022;F;F;MAYOR;4170;N/A;6
15;Boyacá;15238;Duitama;5;Enero - Septiembre;2023;15238-Enero - Septiembre-2023;-4.0;-44.44444444444444;MENOR;128400;N/A;3
15;Boyacá;15238;Duitama;9;Enero - Septiembre;2022;15238-Enero - Septiembre-2022;F;F;MAYOR;128400;N/A;3
15;Boyacá;15236;Chivor;0;Enero - Septiembre;2023;15236-Enero - Septiembre-2023;0.0;0.0;IGUAL;2560;N/A;6
15;Boyacá;15236;Chivor;0;Enero - Septiembre;2022;15236-Enero - Septiembre-2022;F;F;MAYOR;2560;N/A;6
15;Boyacá;15232;Chíquiza;0;Enero - Septiembre;2023;15232-Enero - Septiembre-2023;0.0;0.0;IGUAL;4808;N/A;6
15;Boyacá;15232;Chíquiza;0;Enero - Septiembre;2022;15232-Enero - Septiembre-2022;F;F;MAYOR;4808;N/A;6
15;Boyacá;15226;Cuítiva;0;Enero - Septiembre;2023;15226-Enero - Septiembre-2023;0.0;0.0;IGUAL;1834;N/A;6
15;Boyacá;15226;Cuítiva;0;Enero - Septiembre;2022;15226-Enero - Septiembre-2022;F;F;MAYOR;1834;N/A;6
15;Boyacá;15224;Cucaita;0;Enero - Septiembre;2023;15224-Enero - Septiembre-2023;-1.0;-100.0;MENOR;3838;N/A;6
15;Boyacá;15224;Cucaita;1;Enero - Septiembre;2022;15224-Enero - Septiembre-2022;F;F;MAYOR;3838;N/A;6
15;Boyacá;15223;Cubará;3;Enero - Septiembre;2023;15223-Enero - Septiembre-2023;-1.0;-25.0;MENOR;10897;N/A;6
15;Boyacá;15223;Cubará;4;Enero - Septiembre;2022;15223-Enero - Septiembre-2022;F;F;MAYOR;10897;N/A;6
15;Boyacá;15218;Covarachía;0;Enero - Septiembre;2023;15218-Enero - Septiembre-2023;0.0;0.0;IGUAL;2738;N/A;6
15;Boyacá;15218;Covarachía;0;Enero - Septiembre;2022;15218-Enero - Septiembre-2022;F;F;MAYOR;2738;N/A;6
15;Boyacá;15215;Corrales;0;Enero - Septiembre;2023;15215-Enero - Septiembre-2023;0.0;0.0;IGUAL;2579;N/A;6
15;Boyacá;15215;Corrales;0;Enero - Septiembre;2022;15215-Enero - Septiembre-2022;F;F;MAYOR;2579;N/A;6
15;Boyacá;15212;Coper;0;Enero - Septiembre;2023;15212-Enero - Septiembre-2023;0.0;0.0;IGUAL;3619;N/A;6
15;Boyacá;15212;Coper;0;Enero - Septiembre;2022;15212-Enero - Septiembre-2022;F;F;MAYOR;3619;N/A;6
15;Boyacá;15204;Cómbita;1;Enero - Septiembre;2023;15204-Enero - Septiembre-2023;-3.0;-75.0;MENOR;13461;N/A;6
15;Boyacá;15204;Cómbita;4;Enero - Septiembre;2022;15204-Enero - Septiembre-2022;F;F;MAYOR;13461;N/A;6
15;Boyacá;15189;Ciénega;0;Enero - Septiembre;2023;15189-Enero - Septiembre-2023;0.0;0.0;IGUAL;4718;N/A;6
15;Boyacá;15189;Ciénega;0;Enero - Septiembre;2022;15189-Enero - Septiembre-2022;F;F;MAYOR;4718;N/A;6
15;Boyacá;15187;Chivatá;0;Enero - Septiembre;2023;15187-Enero - Septiembre-2023;0.0;0.0;IGUAL;2872;N/A;6
15;Boyacá;15187;Chivatá;0;Enero - Septiembre;2022;15187-Enero - Septiembre-2022;F;F;MAYOR;2872;N/A;6
15;Boyacá;15185;Chitaraque;0;Enero - Septiembre;2023;15185-Enero - Septiembre-2023;-2.0;-100.0;MENOR;5944;N/A;6
15;Boyacá;15185;Chitaraque;2;Enero - Septiembre;2022;15185-Enero - Septiembre-2022;F;F;MAYOR;5944;N/A;6
15;Boyacá;15183;Chita;0;Enero - Septiembre;2023;15183-Enero - Septiembre-2023;-1.0;-100.0;MENOR;7898;N/A;6
15;Boyacá;15183;Chita;1;Enero - Septiembre;2022;15183-Enero - Septiembre-2022;F;F;MAYOR;7898;N/A;6
15;Boyacá;15180;Chiscas;0;Enero - Septiembre;2023;15180-Enero - Septiembre-2023;0.0;0.0;IGUAL;3939;N/A;6
15;Boyacá;15180;Chiscas;0;Enero - Septiembre;2022;15180-Enero - Septiembre-2022;F;F;MAYOR;3939;N/A;6
15;Boyacá;15176;Chiquinquirá;3;Enero - Septiembre;2023;15176-Enero - Septiembre-2023;-1.0;-25.0;MENOR;58726;N/A;5
15;Boyacá;15176;Chiquinquirá;4;Enero - Septiembre;2022;15176-Enero - Septiembre-2022;F;F;MAYOR;58726;N/A;5
15;Boyacá;15172;Chinavita;0;Enero - Septiembre;2023;15172-Enero - Septiembre-2023;0.0;0.0;IGUAL;3237;N/A;6
15;Boyacá;15172;Chinavita;0;Enero - Septiembre;2022;15172-Enero - Septiembre-2022;F;F;MAYOR;3237;N/A;6
15;Boyacá;15162;Cerinza;0;Enero - Septiembre;2023;15162-Enero - Septiembre-2023;0.0;0.0;IGUAL;3756;N/A;6
15;Boyacá;15162;Cerinza;0;Enero - Septiembre;2022;15162-Enero - Septiembre-2022;F;F;MAYOR;3756;N/A;6
15;Boyacá;15135;Campohermoso;0;Enero - Septiembre;2023;15135-Enero - Septiembre-2023;0.0;0.0;IGUAL;3102;N/A;6
15;Boyacá;15135;Campohermoso;0;Enero - Septiembre;2022;15135-Enero - Septiembre-2022;F;F;MAYOR;3102;N/A;6
15;Boyacá;15131;Caldas;1;Enero - Septiembre;2023;15131-Enero - Septiembre-2023;0.0;0.0;IGUAL;3168;N/A;6
15;Boyacá;15131;Caldas;1;Enero - Septiembre;2022;15131-Enero - Septiembre-2022;F;F;MAYOR;3168;N/A;6
15;Boyacá;15114;Busbanzá;0;Enero - Septiembre;2023;15114-Enero - Septiembre-2023;0.0;0.0;IGUAL;1169;N/A;6
15;Boyacá;15114;Busbanzá;0;Enero - Septiembre;2022;15114-Enero - Septiembre-2022;F;F;MAYOR;1169;N/A;6
15;Boyacá;15109;Buenavista;0;Enero - Septiembre;2023;15109-Enero - Septiembre-2023;0.0;0.0;IGUAL;4455;N/A;6
15;Boyacá;15109;Buenavista;0;Enero - Septiembre;2022;15109-Enero - Septiembre-2022;F;F;MAYOR;4455;N/A;6
15;Boyacá;15106;Briceño;0;Enero - Septiembre;2023;15106-Enero - Septiembre-2023;0.0;0.0;IGUAL;2192;N/A;6
15;Boyacá;15106;Briceño;0;Enero - Septiembre;2022;15106-Enero - Septiembre-2022;F;F;MAYOR;2192;N/A;6
15;Boyacá;15104;Boyacá;0;Enero - Septiembre;2023;15104-Enero - Septiembre-2023;0.0;0.0;IGUAL;5187;N/A;6
15;Boyacá;15104;Boyacá;0;Enero - Septiembre;2022;15104-Enero - Septiembre-2022;F;F;MAYOR;5187;N/A;6
15;Boyacá;15097;Boavita;1;Enero - Septiembre;2023;15097-Enero - Septiembre-2023;1.0;100.0;MAYOR;4862;N/A;6
15;Boyacá;15097;Boavita;0;Enero - Septiembre;2022;15097-Enero - Septiembre-2022;F;F;MAYOR;4862;N/A;6
15;Boyacá;15092;Betéitiva;0;Enero - Septiembre;2023;15092-Enero - Septiembre-2023;0.0;0.0;IGUAL;1961;N/A;6
15;Boyacá;15092;Betéitiva;0;Enero - Septiembre;2022;15092-Enero - Septiembre-2022;F;F;MAYOR;1961;N/A;6
15;Boyacá;15090;Berbeo;0;Enero - Septiembre;2023;15090-Enero - Septiembre-2023;-1.0;-100.0;MENOR;1603;N/A;6
15;Boyacá;15090;Berbeo;1;Enero - Septiembre;2022;15090-Enero - Septiembre-2022;F;F;MAYOR;1603;N/A;6
15;Boyacá;15087;Belén;1;Enero - Septiembre;2023;15087-Enero - Septiembre-2023;1.0;100.0;MAYOR;7633;N/A;6
15;Boyacá;15087;Belén;0;Enero - Septiembre;2022;15087-Enero - Septiembre-2022;F;F;MAYOR;7633;N/A;6
15;Boyacá;15051;Arcabuco;0;Enero - Septiembre;2023;15051-Enero - Septiembre-2023;0.0;0.0;IGUAL;6060;N/A;6
15;Boyacá;15051;Arcabuco;0;Enero - Septiembre;2022;15051-Enero - Septiembre-2022;F;F;MAYOR;6060;N/A;6
15;Boyacá;15047;Aquitania;1;Enero - Septiembre;2023;15047-Enero - Septiembre-2023;0.0;0.0;IGUAL;15755;N/A;6
15;Boyacá;15047;Aquitania;1;Enero - Septiembre;2022;15047-Enero - Septiembre-2022;F;F;MAYOR;15755;N/A;6
15;Boyacá;15022;Almeida;0;Enero - Septiembre;2023;15022-Enero - Septiembre-2023;0.0;0.0;IGUAL;1831;N/A;6
15;Boyacá;15022;Almeida;0;Enero - Septiembre;2022;15022-Enero - Septiembre-2022;F;F;MAYOR;1831;N/A;6
15;Boyacá;15001;Tunja;6;Enero - Septiembre;2023;15001-Enero - Septiembre-2023;0.0;0.0;IGUAL;181710;N/A;1
15;Boyacá;15001;Tunja;6;Enero - Septiembre;2022;15001-Enero - Septiembre-2022;F;F;MAYOR;181710;N/A;1
13;Bolívar;13894;Zambrano;2;Enero - Septiembre;2023;13894-Enero - Septiembre-2023;1.0;100.0;MAYOR;12634;PDET;6
13;Bolívar;13894;Zambrano;1;Enero - Septiembre;2022;13894-Enero - Septiembre-2022;F;F;MAYOR;12634;PDET;6
13;Bolívar;13873;Villanueva;7;Enero - Septiembre;2023;13873-Enero - Septiembre-2023;2.0;40.0;MAYOR;25876;N/A;6
13;Bolívar;13873;Villanueva;5;Enero - Septiembre;2022;13873-Enero - Septiembre-2022;F;F;MAYOR;25876;N/A;6
13;Bolívar;13838;Turbaná;3;Enero - Septiembre;2023;13838-Enero - Septiembre-2023;2.0;200.0;MAYOR;17857;N/A;6
13;Bolívar;13838;Turbaná;1;Enero - Septiembre;2022;13838-Enero - Septiembre-2022;F;F;MAYOR;17857;N/A;6
13;Bolívar;13836;Turbaco;16;Enero - Septiembre;2023;13836-Enero - Septiembre-2023;3.0;23.07692307692308;MAYOR;116340;N/A;3
13;Bolívar;13836;Turbaco;13;Enero - Septiembre;2022;13836-Enero - Septiembre-2022;F;F;MAYOR;116340;N/A;3
13;Bolívar;13810;Tiquisio;3;Enero - Septiembre;2023;13810-Enero - Septiembre-2023;0.0;0.0;IGUAL;19521;N/A;6
13;Bolívar;13810;Tiquisio;3;Enero - Septiembre;2022;13810-Enero - Septiembre-2022;F;F;MAYOR;19521;N/A;6
13;Bolívar;13780;Talaigua Nuevo;0;Enero - Septiembre;2023;13780-Enero - Septiembre-2023;-1.0;-100.0;MENOR;13515;N/A;6
13;Bolívar;13780;Talaigua Nuevo;1;Enero - Septiembre;2022;13780-Enero - Septiembre-2022;F;F;MAYOR;13515;N/A;6
13;Bolívar;13760;Soplaviento;0;Enero - Septiembre;2023;13760-Enero - Septiembre-2023;-1.0;-100.0;MENOR;11114;N/A;6
13;Bolívar;13760;Soplaviento;1;Enero - Septiembre;2022;13760-Enero - Septiembre-2022;F;F;MAYOR;11114;N/A;6
13;Bolívar;13744;Simití;14;Enero - Septiembre;2023;13744-Enero - Septiembre-2023;-3.0;-17.647058823529413;MENOR;19632;PDET;6
13;Bolívar;13744;Simití;17;Enero - Septiembre;2022;13744-Enero - Septiembre-2022;F;F;MAYOR;19632;PDET;6
13;Bolívar;13688;Santa Rosa del Sur;18;Enero - Septiembre;2023;13688-Enero - Septiembre-2023;6.0;50.0;MAYOR;35452;PDET;6
13;Bolívar;13688;Santa Rosa del Sur;12;Enero - Septiembre;2022;13688-Enero - Septiembre-2022;F;F;MAYOR;35452;PDET;6
13;Bolívar;13683;Santa Rosa;11;Enero - Septiembre;2023;13683-Enero - Septiembre-2023;2.0;22.22222222222222;MAYOR;22982;N/A;6
13;Bolívar;13683;Santa Rosa;9;Enero - Septiembre;2022;13683-Enero - Septiembre-2022;F;F;MAYOR;22982;N/A;6
13;Bolívar;13673;Santa Catalina;6;Enero - Septiembre;2023;13673-Enero - Septiembre-2023;4.0;200.0;MAYOR;15327;N/A;6
13;Bolívar;13673;Santa Catalina;2;Enero - Septiembre;2022;13673-Enero - Septiembre-2022;F;F;MAYOR;15327;N/A;6
13;Bolívar;13670;San Pablo;28;Enero - Septiembre;2023;13670-Enero - Septiembre-2023;6.0;27.27272727272727;MAYOR;29476;PDET;6
13;Bolívar;13670;San Pablo;22;Enero - Septiembre;2022;13670-Enero - Septiembre-2022;F;F;MAYOR;29476;PDET;6
13;Bolívar;13667;San Martín de Loba;2;Enero - Septiembre;2023;13667-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;15275;N/A;6
13;Bolívar;13667;San Martín de Loba;3;Enero - Septiembre;2022;13667-Enero - Septiembre-2022;F;F;MAYOR;15275;N/A;6
13;Bolívar;13657;San Juan Nepomuceno;3;Enero - Septiembre;2023;13657-Enero - Septiembre-2023;0.0;0.0;IGUAL;39506;PDET;6
13;Bolívar;13657;San Juan Nepomuceno;3;Enero - Septiembre;2022;13657-Enero - Septiembre-2022;F;F;MAYOR;39506;PDET;6
13;Bolívar;13655;San Jacinto del Cauca;1;Enero - Septiembre;2023;13655-Enero - Septiembre-2023;1.0;100.0;MAYOR;10915;N/A;6
13;Bolívar;13655;San Jacinto del Cauca;0;Enero - Septiembre;2022;13655-Enero - Septiembre-2022;F;F;MAYOR;10915;N/A;6
13;Bolívar;13654;San Jacinto;5;Enero - Septiembre;2023;13654-Enero - Septiembre-2023;-4.0;-44.44444444444444;MENOR;25175;PDET;6
13;Bolívar;13654;San Jacinto;9;Enero - Septiembre;2022;13654-Enero - Septiembre-2022;F;F;MAYOR;25175;PDET;6
13;Bolívar;13650;San Fernando;1;Enero - Septiembre;2023;13650-Enero - Septiembre-2023;0.0;0.0;IGUAL;13355;N/A;6
13;Bolívar;13650;San Fernando;1;Enero - Septiembre;2022;13650-Enero - Septiembre-2022;F;F;MAYOR;13355;N/A;6
13;Bolívar;13647;San Estanislao;2;Enero - Septiembre;2023;13647-Enero - Septiembre-2023;2.0;200.0;MAYOR;19613;N/A;6
13;Bolívar;13647;San Estanislao;0;Enero - Septiembre;2022;13647-Enero - Septiembre-2022;F;F;MAYOR;19613;N/A;6
13;Bolívar;13620;San Cristóbal;0;Enero - Septiembre;2023;13620-Enero - Septiembre-2023;-1.0;-100.0;MENOR;8788;N/A;6
13;Bolívar;13620;San Cristóbal;1;Enero - Septiembre;2022;13620-Enero - Septiembre-2022;F;F;MAYOR;8788;N/A;6
13;Bolívar;13600;Río Viejo;2;Enero - Septiembre;2023;13600-Enero - Septiembre-2023;1.0;100.0;MAYOR;11008;N/A;6
13;Bolívar;13600;Río Viejo;1;Enero - Septiembre;2022;13600-Enero - Septiembre-2022;F;F;MAYOR;11008;N/A;6
13;Bolívar;13580;Regidor;2;Enero - Septiembre;2023;13580-Enero - Septiembre-2023;2.0;200.0;MAYOR;7412;N/A;6
13;Bolívar;13580;Regidor;0;Enero - Septiembre;2022;13580-Enero - Septiembre-2022;F;F;MAYOR;7412;N/A;6
13;Bolívar;13549;Pinillos;2;Enero - Septiembre;2023;13549-Enero - Septiembre-2023;2.0;200.0;MAYOR;25333;N/A;6
13;Bolívar;13549;Pinillos;0;Enero - Septiembre;2022;13549-Enero - Septiembre-2022;F;F;MAYOR;25333;N/A;6
13;Bolívar;13490;Norosí;4;Enero - Septiembre;2023;13490-Enero - Septiembre-2023;0.0;0.0;IGUAL;10207;N/A;#N/D
13;Bolívar;13490;Norosí;4;Enero - Septiembre;2022;13490-Enero - Septiembre-2022;F;F;MAYOR;10207;N/A;#N/D
13;Bolívar;13473;Morales;9;Enero - Septiembre;2023;13473-Enero - Septiembre-2023;8.0;800.0;MAYOR;23940;PDET;6
13;Bolívar;13473;Morales;1;Enero - Septiembre;2022;13473-Enero - Septiembre-2022;F;F;MAYOR;23940;PDET;6
13;Bolívar;13468;Mompós;2;Enero - Septiembre;2023;13468-Enero - Septiembre-2023;-4.0;-66.66666666666666;MENOR;47585;N/A;6
13;Bolívar;13468;Mompós;6;Enero - Septiembre;2022;13468-Enero - Septiembre-2022;F;F;MAYOR;47585;N/A;6
13;Bolívar;13458;Montecristo;3;Enero - Septiembre;2023;13458-Enero - Septiembre-2023;1.0;50.0;MAYOR;18054;N/A;6
13;Bolívar;13458;Montecristo;2;Enero - Septiembre;2022;13458-Enero - Septiembre-2022;F;F;MAYOR;18054;N/A;6
13;Bolívar;13442;María La Baja;16;Enero - Septiembre;2023;13442-Enero - Septiembre-2023;4.0;33.33333333333333;MAYOR;49686;PDET;6
13;Bolívar;13442;María La Baja;12;Enero - Septiembre;2022;13442-Enero - Septiembre-2022;F;F;MAYOR;49686;PDET;6
13;Bolívar;13440;Margarita;1;Enero - Septiembre;2023;13440-Enero - Septiembre-2023;-1.0;-50.0;MENOR;11392;N/A;6
13;Bolívar;13440;Margarita;2;Enero - Septiembre;2022;13440-Enero - Septiembre-2022;F;F;MAYOR;11392;N/A;6
13;Bolívar;13433;Mahates;4;Enero - Septiembre;2023;13433-Enero - Septiembre-2023;2.0;100.0;MAYOR;30105;N/A;6
13;Bolívar;13433;Mahates;2;Enero - Septiembre;2022;13433-Enero - Septiembre-2022;F;F;MAYOR;30105;N/A;6
13;Bolívar;13430;Magangué;14;Enero - Septiembre;2023;13430-Enero - Septiembre-2023;-1.0;-6.666666666666667;MENOR;143710;N/A;5
13;Bolívar;13430;Magangué;15;Enero - Septiembre;2022;13430-Enero - Septiembre-2022;F;F;MAYOR;143710;N/A;5
13;Bolívar;13300;Hatillo de Loba;1;Enero - Septiembre;2023;13300-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;13345;N/A;6
13;Bolívar;13300;Hatillo de Loba;3;Enero - Septiembre;2022;13300-Enero - Septiembre-2022;F;F;MAYOR;13345;N/A;6
13;Bolívar;13268;El Peñón;0;Enero - Septiembre;2023;13268-Enero - Septiembre-2023;0.0;0.0;IGUAL;8281;N/A;6
13;Bolívar;13268;El Peñón;0;Enero - Septiembre;2022;13268-Enero - Septiembre-2022;F;F;MAYOR;8281;N/A;6
13;Bolívar;13248;El Guamo;0;Enero - Septiembre;2023;13248-Enero - Septiembre-2023;0.0;0.0;IGUAL;9212;PDET;6
13;Bolívar;13248;El Guamo;0;Enero - Septiembre;2022;13248-Enero - Septiembre-2022;F;F;MAYOR;9212;PDET;6
13;Bolívar;13244;El Carmen de Bolívar;27;Enero - Septiembre;2023;13244-Enero - Septiembre-2023;-1.0;-3.571428571428571;MENOR;74436;PDET;6
13;Bolívar;13244;El Carmen de Bolívar;28;Enero - Septiembre;2022;13244-Enero - Septiembre-2022;F;F;MAYOR;74436;PDET;6
13;Bolívar;13222;Clemencia;2;Enero - Septiembre;2023;13222-Enero - Septiembre-2023;1.0;100.0;MAYOR;15848;N/A;6
13;Bolívar;13222;Clemencia;1;Enero - Septiembre;2022;13222-Enero - Septiembre-2022;F;F;MAYOR;15848;N/A;6
13;Bolívar;13212;Córdoba;1;Enero - Septiembre;2023;13212-Enero - Septiembre-2023;0.0;0.0;IGUAL;16892;PDET;6
13;Bolívar;13212;Córdoba;1;Enero - Septiembre;2022;13212-Enero - Septiembre-2022;F;F;MAYOR;16892;PDET;6
13;Bolívar;13188;Cicuco;2;Enero - Septiembre;2023;13188-Enero - Septiembre-2023;1.0;100.0;MAYOR;14668;N/A;6
13;Bolívar;13188;Cicuco;1;Enero - Septiembre;2022;13188-Enero - Septiembre-2022;F;F;MAYOR;14668;N/A;6
13;Bolívar;13160;Cantagallo;2;Enero - Septiembre;2023;13160-Enero - Septiembre-2023;-3.0;-60.0;MENOR;8918;PDET;6
13;Bolívar;13160;Cantagallo;5;Enero - Septiembre;2022;13160-Enero - Septiembre-2022;F;F;MAYOR;8918;PDET;6
13;Bolívar;13140;Calamar;3;Enero - Septiembre;2023;13140-Enero - Septiembre-2023;0.0;0.0;IGUAL;23683;N/A;6
