DEPARTAMENTO;MUNICIPIO;AÑO;CONCAT;CODIGO_DANE;CASOS;POBLACIÓN;TASA;PORCENTAJE;Mun_Dep;CAMBIO;CamPORC;CAMBIOConteo;CamCasos;CamCasosPorc;PDET;CATEGORIA
HUILA;SALADOBLANCO;2018;41660-2018;41660;3;10444;28.724626579854466;0.0236835872740191;SALADOBLANCO - HUILA;Menor;0.8713136729222555;Igual;0.0;0.0;N/A;6
HUILA;SALADOBLANCO;2017;41660-2017;41660;3;10353;28.97710808461316;0.024836493087176;SALADOBLANCO - HUILA;Menor;0.8113590263691322;Igual;0.0;0.0;N/A;6
HUILA;SALADOBLANCO;2016;41660-2016;41660;3;10269;29.21413964358749;0.0246629398224268;SALADOBLANCO - HUILA;Menor;40.777096114519445;Menor;2.0;40.0;N/A;6
HUILA;SALADOBLANCO;2015;41660-2015;41660;5;10136;49.32912391475928;0.0401284109149277;SALADOBLANCO - HUILA;Mayor;inf;Mayor;5.0;inf;N/A;6
HUILA;SALADOBLANCO;2014;41660-2014;41660;0;9996;0.0;0.0;SALADOBLANCO - HUILA;Menor;100.0;Menor;7.0;100.0;N/A;6
HUILA;SALADOBLANCO;2013;41660-2013;41660;7;9917;70.58586266007865;0.0467570636564023;SALADOBLANCO - HUILA;Menor;0.8974488252495973;Igual;0.0;0.0;N/A;6
HUILA;SALADOBLANCO;2012;41660-2012;41660;7;9828;71.22507122507123;0.0436599513503399;SALADOBLANCO - HUILA;Mayor;246.1538461538462;Mayor;5.0;250.0;N/A;6
HUILA;SALADOBLANCO;2011;41660-2011;41660;2;9720;20.5761316872428;0.0126558248433841;SALADOBLANCO - HUILA;Mayor;inf;Mayor;2.0;inf;N/A;6
HUILA;SALADOBLANCO;2010;41660-2010;41660;0;9643;0.0;0.0;SALADOBLANCO - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;RIVERA;2023;41615-2023;41615;3;25738;11.655917320693138;0.0393184796854521;RIVERA - HUILA;Menor;40.45224959204289;Menor;2.0;40.0;N/A;6
HUILA;RIVERA;2022;41615-2022;41615;5;25544;19.57406827435014;0.037196845707484;RIVERA - HUILA;Mayor;148.02301910429063;Mayor;3.0;150.0;N/A;6
HUILA;RIVERA;2021;41615-2021;41615;2;25342;7.892036934732854;0.0144164924673826;RIVERA - HUILA;Menor;71.66645997046123;Menor;5.0;71.42857142857143;N/A;6
HUILA;RIVERA;2020;41615-2020;41615;7;25131;27.85404480522064;0.0501684225614563;RIVERA - HUILA;Mayor;129.86086241428242;Mayor;4.0;133.33333333333334;N/A;6
HUILA;RIVERA;2019;41615-2019;41615;3;24757;12.11778486892596;0.0237041719342604;RIVERA - HUILA;Menor;41.078482853334414;Menor;2.0;40.0;N/A;6
HUILA;RIVERA;2018;41615-2018;41615;5;24312;20.56597564988483;0.0394726454566985;RIVERA - HUILA;Mayor;23.04623231326093;Mayor;1.0;25.0;N/A;6
HUILA;RIVERA;2017;41615-2017;41615;4;23932;16.71402306535183;0.0331153241162347;RIVERA - HUILA;Mayor;96.69898044459305;Mayor;2.0;100.0;N/A;6
HUILA;RIVERA;2016;41615-2016;41615;2;23537;8.49725963376811;0.0164419598816178;RIVERA - HUILA;Menor;1.6739601478523127;Igual;0.0;0.0;N/A;6
HUILA;RIVERA;2015;41615-2015;41615;2;23143;8.64192196344467;0.0160513643659711;RIVERA - HUILA;Menor;67.24567543821746;Menor;4.0;66.66666666666666;N/A;6
HUILA;RIVERA;2014;41615-2014;41615;6;22741;26.3840640253287;0.0463034418891804;RIVERA - HUILA;Menor;50.802515280770415;Menor;6.0;50.0;N/A;6
HUILA;RIVERA;2013;41615-2013;41615;12;22376;53.628888094386845;0.0801549662681183;RIVERA - HUILA;Mayor;96.93421523060425;Mayor;6.0;100.0;N/A;6
HUILA;RIVERA;2012;41615-2012;41615;6;22033;27.23187945354695;0.0374228154431485;RIVERA - HUILA;Menor;15.857382757033278;Menor;1.0;14.285714285714292;N/A;6
HUILA;RIVERA;2011;41615-2011;41615;7;21629;32.36395580008322;0.0442953869518445;RIVERA - HUILA;Mayor;inf;Mayor;7.0;inf;N/A;6
HUILA;RIVERA;2010;41615-2010;41615;0;21237;0.0;0.0;RIVERA - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;PITALITO;2023;41551-2023;41551;18;131735;13.663794739439028;0.235910878112713;PITALITO - HUILA;Menor;57.46590828991101;Menor;24.0;57.142857142857146;N/A;3
HUILA;PITALITO;2022;41551-2022;41551;42;130742;32.12433647947867;0.3124535039428656;PITALITO - HUILA;Menor;11.343666281847291;Menor;5.0;10.63829787234043;N/A;3
HUILA;PITALITO;2021;41551-2021;41551;47;129710;36.23467735718141;0.3387875729834931;PITALITO - HUILA;Mayor;10.973013058434404;Mayor;5.0;11.904761904761898;N/A;3
HUILA;PITALITO;2020;41551-2020;41551;42;128630;32.65179196143979;0.3010105353687379;PITALITO - HUILA;Mayor;47.72836818782554;Mayor;14.0;50.0;N/A;3
HUILA;PITALITO;2019;41551-2019;41551;28;126682;22.102587581503293;0.2212389380530973;PITALITO - HUILA;Menor;16.707403362176734;Menor;5.0;15.151515151515156;N/A;3
HUILA;PITALITO;2018;41551-2018;41551;33;124359;26.536077002870723;0.2605194600142101;PITALITO - HUILA;Mayor;40.96656349411961;Mayor;10.0;43.47826086956522;N/A;3
HUILA;PITALITO;2017;41551-2017;41551;23;122182;18.82437674943936;0.19041311366835;PITALITO - HUILA;Menor;35.453901322850925;Menor;12.0;34.28571428571429;N/A;3
HUILA;PITALITO;2016;41551-2016;41551;35;120010;29.16423631364053;0.287734297928313;PITALITO - HUILA;Mayor;63.70302474793769;Mayor;14.0;66.66666666666666;N/A;3
HUILA;PITALITO;2015;41551-2015;41551;21;117876;17.81533136516339;0.1685393258426966;PITALITO - HUILA;Menor;31.25716855000168;Menor;9.0;30.0;N/A;3
HUILA;PITALITO;2014;41551-2014;41551;30;115759;25.91591150580084;0.2315172094459021;PITALITO - HUILA;Menor;31.495808151538583;Menor;13.0;30.232558139534888;N/A;3
HUILA;PITALITO;2013;41551-2013;41551;43;113663;37.83113238256953;0.2872219624607574;PITALITO - HUILA;Menor;10.15830485078979;Menor;4.0;8.510638297872347;N/A;3
HUILA;PITALITO;2012;41551-2012;41551;47;111616;42.10865825688074;0.2931453876379966;PITALITO - HUILA;Mayor;12.526659347728796;Mayor;6.0;14.63414634146342;N/A;3
HUILA;PITALITO;2011;41551-2011;41551;41;109564;37.42105071008726;0.2594444092893754;PITALITO - HUILA;Mayor;111.6593714032077;Mayor;22.0;115.78947368421052;N/A;3
HUILA;PITALITO;2010;41551-2010;41551;19;107467;17.679845906185157;0.3745318352059925;PITALITO - HUILA;NA;NA;NA;NA;NA;N/A;3
HUILA;PITAL;2023;41548-2023;41548;0;14260;0.0;0.0;PITAL - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;PITAL;2022;41548-2022;41548;0;14153;0.0;0.0;PITAL - HUILA;Menor;100.0;Menor;1.0;100.0;N/A;6
HUILA;PITAL;2021;41548-2021;41548;1;14041;7.121999857560002;0.0072082462336913;PITAL - HUILA;Menor;0.8119079837618415;Igual;0.0;0.0;N/A;6
HUILA;PITAL;2020;41548-2020;41548;1;13927;7.180297264306742;0.0071669175087794;PITAL - HUILA;Menor;50.27285129604365;Menor;1.0;50.0;N/A;6
HUILA;PITAL;2019;41548-2019;41548;2;13851;14.439390657714243;0.0158027812895069;PITAL - HUILA;Mayor;99.07587899790627;Mayor;1.0;100.0;N/A;6
HUILA;PITAL;2018;41548-2018;41548;1;13787;7.253209545223761;0.0078945290913397;PITAL - HUILA;Menor;50.507724668165665;Menor;1.0;50.0;N/A;6
HUILA;PITAL;2017;41548-2017;41548;2;13647;14.655235582911995;0.0165576620581173;PITAL - HUILA;Menor;0.9965560196379926;Igual;0.0;0.0;N/A;6
HUILA;PITAL;2016;41548-2016;41548;2;13511;14.802753312116051;0.0164419598816178;PITAL - HUILA;Menor;1.1028051217526524;Igual;0.0;0.0;N/A;6
HUILA;PITAL;2015;41548-2015;41548;2;13362;14.9678191887442;0.0160513643659711;PITAL - HUILA;Mayor;98.47328244274806;Mayor;1.0;100.0;N/A;6
HUILA;PITAL;2014;41548-2014;41548;1;13260;7.541478129713425;0.0077172403148634;PITAL - HUILA;Menor;50.39592760180995;Menor;1.0;50.0;N/A;6
HUILA;PITAL;2013;41548-2013;41548;2;13155;15.203344735841885;0.0133591610446863;PITAL - HUILA;Mayor;99.11820600532118;Mayor;1.0;100.0;N/A;6
HUILA;PITAL;2012;41548-2012;41548;1;13097;7.635336336565626;0.0062371359071914;PITAL - HUILA;Menor;83.4745870555598;Menor;5.0;83.33333333333333;N/A;6
HUILA;PITAL;2011;41548-2011;41548;6;12986;46.20360388110272;0.0379674745301525;PITAL - HUILA;Mayor;inf;Mayor;6.0;inf;N/A;6
HUILA;PITAL;2010;41548-2010;41548;0;12889;0.0;0.0;PITAL - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;PALESTINA;2023;41530-2023;41530;0;11670;0.0;0.0;PALESTINA - HUILA;Menor;100.0;Menor;1.0;100.0;N/A;6
HUILA;PALESTINA;2022;41530-2022;41530;1;11582;8.634087376964255;0.0074393691414968;PALESTINA - HUILA;Menor;0.7857019513037358;Igual;0.0;0.0;N/A;6
HUILA;PALESTINA;2021;41530-2021;41530;1;11491;8.702462796971542;0.0072082462336913;PALESTINA - HUILA;Menor;80.16708728570185;Menor;4.0;80.0;N/A;6
HUILA;PALESTINA;2020;41530-2020;41530;5;11395;43.87889425186486;0.0358345875438973;PALESTINA - HUILA;Mayor;147.5208424747697;Mayor;3.0;150.0;N/A;6
HUILA;PALESTINA;2019;41530-2019;41530;2;11282;17.72735330615139;0.0158027812895069;PALESTINA - HUILA;Mayor;97.81953554334333;Mayor;1.0;100.0;N/A;6
HUILA;PALESTINA;2018;41530-2018;41530;1;11159;8.961376467425398;0.0078945290913397;PALESTINA - HUILA;Mayor;inf;Mayor;1.0;inf;N/A;6
HUILA;PALESTINA;2017;41530-2017;41530;0;11027;0.0;0.0;PALESTINA - HUILA;Menor;100.0;Menor;2.0;100.0;N/A;6
HUILA;PALESTINA;2016;41530-2016;41530;2;10803;18.51337591409793;0.0164419598816178;PALESTINA - HUILA;Mayor;inf;Mayor;2.0;inf;N/A;6
HUILA;PALESTINA;2015;41530-2015;41530;0;10642;0.0;0.0;PALESTINA - HUILA;Menor;100.0;Menor;2.0;100.0;N/A;6
HUILA;PALESTINA;2014;41530-2014;41530;2;10453;19.13326317803501;0.0154344806297268;PALESTINA - HUILA;Mayor;97.26394336554094;Mayor;1.0;100.0;N/A;6
HUILA;PALESTINA;2013;41530-2013;41530;1;10310;9.699321047526674;0.0066795805223431;PALESTINA - HUILA;Menor;50.65470417070804;Menor;1.0;50.0;N/A;6
HUILA;PALESTINA;2012;41530-2012;41530;2;10175;19.65601965601965;0.0124742718143828;PALESTINA - HUILA;Menor;60.67223587223587;Menor;3.0;60.0;N/A;6
HUILA;PALESTINA;2011;41530-2011;41530;5;10004;49.98000799680128;0.0316395621084604;PALESTINA - HUILA;Mayor;146.4014394242303;Mayor;3.0;150.0;N/A;6
HUILA;PALESTINA;2010;41530-2010;41530;2;9860;20.28397565922921;0.0394244037058939;PALESTINA - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;PALERMO;2023;41524-2023;41524;3;27530;10.897203051216854;0.0393184796854521;PALERMO - HUILA;Menor;50.37776970577552;Menor;3.0;50.0;N/A;6
HUILA;PALERMO;2022;41524-2022;41524;6;27322;21.96032501281019;0.0446362148489808;PALERMO - HUILA;Mayor;98.42617670741527;Mayor;3.0;100.0;N/A;6
HUILA;PALERMO;2021;41524-2021;41524;3;27107;11.06725200132807;0.021624738701074;PALERMO - HUILA;Menor;40.500239790460036;Menor;2.0;40.0;N/A;6
HUILA;PALERMO;2020;41524-2020;41524;5;26881;18.600498493359623;0.0358345875438973;PALERMO - HUILA;Menor;29.344677865938237;Menor;2.0;28.57142857142857;N/A;6
HUILA;PALERMO;2019;41524-2019;41524;7;26590;26.325686348251224;0.0553097345132743;PALERMO - HUILA;Mayor;130.604237181898;Mayor;4.0;133.33333333333334;N/A;6
HUILA;PALERMO;2018;41524-2018;41524;3;26279;11.415959511396933;0.0236835872740191;PALERMO - HUILA;Menor;1.267171505765063;Igual;0.0;0.0;N/A;6
HUILA;PALERMO;2017;41524-2017;41524;3;25946;11.562475911508518;0.024836493087176;PALERMO - HUILA;Menor;40.69606104987281;Menor;2.0;40.0;N/A;6
HUILA;PALERMO;2016;41524-2016;41524;5;25645;19.496977968414896;0.0411048997040447;PALERMO - HUILA;Mayor;64.7169688698252;Mayor;2.0;66.66666666666666;N/A;6
HUILA;PALERMO;2015;41524-2015;41524;3;25345;11.836654172420594;0.0240770465489566;PALERMO - HUILA;Mayor;48.325113434602486;Mayor;1.0;50.0;N/A;6
HUILA;PALERMO;2014;41524-2014;41524;2;25062;7.980209081477934;0.0154344806297268;PALERMO - HUILA;Menor;60.45966004309313;Menor;3.0;60.0;N/A;6
HUILA;PALERMO;2013;41524-2013;41524;5;24774;20.182449342052152;0.0333979026117159;PALERMO - HUILA;Menor;45.29210731681063;Menor;4.0;44.44444444444444;N/A;6
HUILA;PALERMO;2012;41524-2012;41524;9;24396;36.89129365469749;0.0561342231647227;PALERMO - HUILA;Mayor;11.29642154451551;Mayor;1.0;12.5;N/A;6
HUILA;PALERMO;2011;41524-2011;41524;8;24135;33.14688212140045;0.0506232993735366;PALERMO - HUILA;Mayor;689.6250258960016;Mayor;7.0;700.0;N/A;6
HUILA;PALERMO;2010;41524-2010;41524;1;23822;4.197800352615229;0.0197122018529469;PALERMO - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;PAICOL;2023;41518-2023;41518;1;6884;14.52643811737362;0.0131061598951507;PAICOL - HUILA;Mayor;inf;Mayor;1.0;inf;N/A;6
HUILA;PAICOL;2022;41518-2022;41518;0;6832;0.0;0.0;PAICOL - HUILA;Menor;100.0;Menor;4.0;100.0;N/A;6
HUILA;PAICOL;2021;41518-2021;41518;4;6778;59.01445854234287;0.0288329849347653;PAICOL - HUILA;Mayor;inf;Mayor;4.0;inf;N/A;6
HUILA;PAICOL;2020;41518-2020;41518;0;6722;0.0;0.0;PAICOL - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;PAICOL;2019;41518-2019;41518;0;6655;0.0;0.0;PAICOL - HUILA;Menor;100.0;Menor;4.0;100.0;N/A;6
HUILA;PAICOL;2018;41518-2018;41518;4;6583;60.76257025672186;0.0315781163653588;PAICOL - HUILA;Mayor;inf;Mayor;4.0;inf;N/A;6
HUILA;PAICOL;2017;41518-2017;41518;0;6480;0.0;0.0;PAICOL - HUILA;Menor;100.0;Menor;2.0;100.0;N/A;6
HUILA;PAICOL;2016;41518-2016;41518;2;6427;31.118717908822155;0.0164419598816178;PAICOL - HUILA;Mayor;inf;Mayor;2.0;inf;N/A;6
HUILA;PAICOL;2015;41518-2015;41518;0;6366;0.0;0.0;PAICOL - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;PAICOL;2014;41518-2014;41518;0;6297;0.0;0.0;PAICOL - HUILA;Menor;100.0;Menor;2.0;100.0;N/A;6
HUILA;PAICOL;2013;41518-2013;41518;2;6200;32.25806451612903;0.0133591610446863;PAICOL - HUILA;Mayor;97.87096774193552;Mayor;1.0;100.0;N/A;6
HUILA;PAICOL;2012;41518-2012;41518;1;6134;16.3025758069775;0.0062371359071914;PAICOL - HUILA;Menor;50.554287577437236;Menor;1.0;50.0;N/A;6
HUILA;PAICOL;2011;41518-2011;41518;2;6066;32.97065611605671;0.0126558248433841;PAICOL - HUILA;Mayor;inf;Mayor;2.0;inf;N/A;6
HUILA;PAICOL;2010;41518-2010;41518;0;5966;0.0;0.0;PAICOL - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;OPORAPA;2023;41503-2023;41503;2;12208;16.382699868938403;0.0262123197903014;OPORAPA - HUILA;Menor;0.7536041939711566;Igual;0.0;0.0;N/A;6
HUILA;OPORAPA;2022;41503-2022;41503;2;12116;16.50709805216243;0.0148787382829936;OPORAPA - HUILA;Mayor;98.41531858699241;Mayor;1.0;100.0;N/A;6
HUILA;OPORAPA;2021;41503-2021;41503;1;12020;8.319467554076539;0.0072082462336913;OPORAPA - HUILA;Menor;50.41597337770382;Menor;1.0;50.0;N/A;6
HUILA;OPORAPA;2020;41503-2020;41503;2;11920;16.778523489932883;0.0143338350175589;OPORAPA - HUILA;Mayor;97.63422818791943;Mayor;1.0;100.0;N/A;6
HUILA;OPORAPA;2019;41503-2019;41503;1;11779;8.489685032685287;0.0079013906447534;OPORAPA - HUILA;Menor;1.2734527549027916;Igual;0.0;0.0;N/A;6
HUILA;OPORAPA;2018;41503-2018;41503;1;11629;8.599191675982457;0.0078945290913397;OPORAPA - HUILA;Menor;80.27861381030183;Menor;4.0;80.0;N/A;6
HUILA;OPORAPA;2017;41503-2017;41503;5;11467;43.60338362256911;0.0413941551452934;OPORAPA - HUILA;Mayor;64.38475625708554;Mayor;2.0;66.66666666666666;N/A;6
HUILA;OPORAPA;2016;41503-2016;41503;3;11310;26.52519893899204;0.0246629398224268;OPORAPA - HUILA;Mayor;inf;Mayor;3.0;inf;N/A;6
HUILA;OPORAPA;2015;41503-2015;41503;0;11153;0.0;0.0;OPORAPA - HUILA;Menor;100.0;Menor;4.0;100.0;N/A;6
HUILA;OPORAPA;2014;41503-2014;41503;4;10994;36.38348189921776;0.0308689612594536;OPORAPA - HUILA;Mayor;96.78006185191927;Mayor;2.0;100.0;N/A;6
HUILA;OPORAPA;2013;41503-2013;41503;2;10817;18.489414810021263;0.0133591610446863;OPORAPA - HUILA;Menor;50.59628362762319;Menor;2.0;50.0;N/A;6
HUILA;OPORAPA;2012;41503-2012;41503;4;10688;37.4251497005988;0.0249485436287656;OPORAPA - HUILA;Mayor;31.699101796407177;Mayor;1.0;33.33333333333334;N/A;6
HUILA;OPORAPA;2011;41503-2011;41503;3;10557;28.41716396703609;0.0189837372650762;OPORAPA - HUILA;Mayor;196.27735152031823;Mayor;2.0;200.0;N/A;6
HUILA;OPORAPA;2010;41503-2010;41503;1;10426;9.59140610013428;0.0197122018529469;OPORAPA - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;NÁTAGA;2023;41483-2023;41483;1;6730;14.858841010401187;0.0131061598951507;NÁTAGA - HUILA;Mayor;inf;Mayor;1.0;inf;N/A;6
HUILA;NÁTAGA;2022;41483-2022;41483;0;6680;0.0;0.0;NÁTAGA - HUILA;Menor;100.0;Menor;2.0;100.0;N/A;6
HUILA;NÁTAGA;2021;41483-2021;41483;2;6627;30.17956843217142;0.0144164924673826;NÁTAGA - HUILA;Mayor;inf;Mayor;2.0;inf;N/A;6
HUILA;NÁTAGA;2020;41483-2020;41483;0;6573;0.0;0.0;NÁTAGA - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;NÁTAGA;2019;41483-2019;41483;0;6520;0.0;0.0;NÁTAGA - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;NÁTAGA;2018;41483-2018;41483;0;6469;0.0;0.0;NÁTAGA - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;NÁTAGA;2017;41483-2017;41483;0;6393;0.0;0.0;NÁTAGA - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;NÁTAGA;2016;41483-2016;41483;0;6318;0.0;0.0;NÁTAGA - HUILA;Menor;100.0;Menor;1.0;100.0;N/A;6
HUILA;NÁTAGA;2015;41483-2015;41483;1;6251;15.997440409534471;0.0080256821829855;NÁTAGA - HUILA;Menor;50.63989761638139;Menor;1.0;50.0;N/A;6
HUILA;NÁTAGA;2014;41483-2014;41483;2;6171;32.40965807810728;0.0154344806297268;NÁTAGA - HUILA;Menor;34.03554259169232;Menor;1.0;33.33333333333333;N/A;6
HUILA;NÁTAGA;2013;41483-2013;41483;3;6106;49.132001310186695;0.0200387415670295;NÁTAGA - HUILA;Mayor;197.34687192924991;Mayor;2.0;200.0;N/A;6
HUILA;NÁTAGA;2012;41483-2012;41483;1;6052;16.523463317911432;0.0062371359071914;NÁTAGA - HUILA;Menor;50.26437541308659;Menor;1.0;50.0;N/A;6
HUILA;NÁTAGA;2011;41483-2011;41483;2;6020;33.222591362126245;0.0126558248433841;NÁTAGA - HUILA;Mayor;inf;Mayor;2.0;inf;N/A;6
HUILA;NÁTAGA;2010;41483-2010;41483;0;5917;0.0;0.0;NÁTAGA - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;LA PLATA;2023;41396-2023;41396;11;63886;17.21816986507216;0.1441677588466579;LA PLATA - HUILA;Menor;22.02136841964034;Menor;3.0;21.42857142857143;N/A;6
HUILA;LA PLATA;2022;41396-2022;41396;14;63404;22.080625828023468;0.1041511679809552;LA PLATA - HUILA;Menor;18.296488994941868;Menor;3.0;17.647058823529406;N/A;6
HUILA;LA PLATA;2021;41396-2021;41396;17;62904;27.02530840646064;0.1225401859727528;LA PLATA - HUILA;Mayor;29.67990295346266;Mayor;4.0;30.769230769230774;N/A;6
HUILA;LA PLATA;2020;41396-2020;41396;13;62380;20.84001282462328;0.0931699276141331;LA PLATA - HUILA;Mayor;28.655819172811817;Mayor;3.0;30.0;N/A;6
HUILA;LA PLATA;2019;41396-2019;41396;10;61735;16.198266785453956;0.0790139064475347;LA PLATA - HUILA;Mayor;9.835047649901469;Mayor;1.0;11.111111111111114;N/A;6
HUILA;LA PLATA;2018;41396-2018;41396;9;61026;14.747812407826173;0.0710507618220573;LA PLATA - HUILA;Mayor;11.036279618523253;Mayor;1.0;12.5;N/A;6
HUILA;LA PLATA;2017;41396-2017;41396;8;60232;13.281976358082083;0.0662306482324695;LA PLATA - HUILA;Menor;1.4195112232700353;Igual;0.0;0.0;N/A;6
HUILA;LA PLATA;2016;41396-2016;41396;8;59377;13.473230375397884;0.0657678395264715;LA PLATA - HUILA;Menor;56.12442528251679;Menor;10.0;55.55555555555556;N/A;6
HUILA;LA PLATA;2015;41396-2015;41396;18;58617;30.707815138952864;0.1444622792937399;LA PLATA - HUILA;Mayor;255.21572240135112;Mayor;13.0;260.0;N/A;6
HUILA;LA PLATA;2014;41396-2014;41396;5;57838;8.64483557522736;0.038586201574317;LA PLATA - HUILA;Menor;74.03728381086192;Menor;14.0;73.6842105263158;N/A;6
HUILA;LA PLATA;2013;41396-2013;41396;19;57062;33.29711541831692;0.1269120299245207;LA PLATA - HUILA;Mayor;70.41463671094601;Mayor;8.0;72.72727272727272;N/A;6
HUILA;LA PLATA;2012;41396-2012;41396;11;56298;19.538882375928097;0.0686084949791056;LA PLATA - HUILA;Menor;50.68030835908913;Menor;11.0;50.0;N/A;6
HUILA;LA PLATA;2011;41396-2011;41396;22;55532;39.61679752214939;0.1392140732772258;LA PLATA - HUILA;Mayor;171.38991932579415;Mayor;14.0;175.0;N/A;6
HUILA;LA PLATA;2010;41396-2010;41396;8;54803;14.597740999580314;0.1576976148235758;LA PLATA - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;LA ARGENTINA;2023;41378-2023;41378;0;13480;0.0;0.0;LA ARGENTINA - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;LA ARGENTINA;2022;41378-2022;41378;0;13378;0.0;0.0;LA ARGENTINA - HUILA;Mayor;nan;Igual;0.0;nan;N/A;6
HUILA;LA ARGENTINA;2021;41378-2021;41378;0;13272;0.0;0.0;LA ARGENTINA - HUILA;Menor;100.0;Menor;2.0;100.0;N/A;6
HUILA;LA ARGENTINA;2020;41378-2020;41378;2;13162;15.1952590791673;0.0143338350175589;LA ARGENTINA - HUILA;Menor;1.071265765081307;Igual;0.0;0.0;N/A;6
HUILA;LA ARGENTINA;2019;41378-2019;41378;2;13021;15.359803394516552;0.0158027812895069;LA ARGENTINA - HUILA;Mayor;97.61923047384997;Mayor;1.0;100.0;N/A;6
HUILA;LA ARGENTINA;2018;41378-2018;41378;1;12866;7.7724234416291;0.0078945290913397;LA ARGENTINA - HUILA;Mayor;inf;Mayor;1.0;inf;N/A;6
HUILA;LA ARGENTINA;2017;41378-2017;41378;0;12707;0.0;0.0;LA ARGENTINA - HUILA;Menor;100.0;Menor;2.0;100.0;N/A;6
HUILA;LA ARGENTINA;2016;41378-2016;41378;2;12443;16.073294221650727;0.0164419598816178;LA ARGENTINA - HUILA;Menor;34.51204157625439;Menor;1.0;33.33333333333333;N/A;6
HUILA;LA ARGENTINA;2015;41378-2015;41378;3;12223;24.54389266137609;0.0240770465489566;LA ARGENTINA - HUILA;Mayor;48.159208050396785;Mayor;1.0;50.0;N/A;6
HUILA;LA ARGENTINA;2014;41378-2014;41378;2;12073;16.565890830779423;0.0154344806297268;LA ARGENTINA - HUILA;Menor;50.54253292470803;Menor;2.0;50.0;N/A;6
HUILA;LA ARGENTINA;2013;41378-2013;41378;4;11942;33.49522693016245;0.0267183220893727;LA ARGENTINA - HUILA;Menor;1.3900519176017383;Igual;0.0;0.0;N/A;6
HUILA;LA ARGENTINA;2012;41378-2012;41378;4;11776;33.96739130434783;0.0249485436287656;LA ARGENTINA - HUILA;Menor;34.22214673913042;Menor;2.0;33.33333333333333;N/A;6
HUILA;LA ARGENTINA;2011;41378-2011;41378;6;11619;51.63955589981926;0.0379674745301525;LA ARGENTINA - HUILA;Mayor;490.85979860573195;Mayor;5.0;500.0;N/A;6
HUILA;LA ARGENTINA;2010;41378-2010;41378;1;11442;8.739730816290859;0.0197122018529469;LA ARGENTINA - HUILA;NA;NA;NA;NA;NA;N/A;6
HUILA;ISNOS;2023;41359-2023;41359;6;26340;22.779043280182236;0.0786369593709043;ISNOS - HUILA;Menor;25.56662870159451;Menor;2.0;25.0;N/A;6
HUILA;ISNOS;2022;41359-2022;41359;8;26141;30.60326689874144;0.0595149531319744;ISNOS - HUILA;Menor;27.84584299828552;Menor;3.0;27.272727272727266;N/A;6
HUILA;ISNOS;2021;41359-2021;41359;11;25935;42.41372662425294;0.0792907085706047;ISNOS - HUILA;Mayor;263.6128783497204;Mayor;8.0;266.6666666666667;N/A;6
HUILA;ISNOS;2020;41359-2020;41359;3;25719;11.664528169835531;0.0215007525263384;ISNOS - HUILA;Menor;57.5694456016397;Menor;4.0;57.142857142857146;N/A;6
HUILA;ISNOS;2019;41359-2019;41359;7;25463;27.490869104190395;0.0553097345132743;ISNOS - HUILA;Menor;37.05590643107824;Menor;4.0;36.36363636363637;N/A;6
HUILA;ISNOS;2018;41359-2018;41359;11;25186;43.6750575716668;0.0868398200047367;ISNOS - HUILA;Mayor;20.40242815673608;Mayor;2.0;22.22222222222223;N/A;6
HUILA;ISNOS;2017;41359-2017;41359;9;24811;36.2742332030148;0.0745094792615282;ISNOS - HUILA;Menor;11.142638345894937;Menor;1.0;10.0;N/A;6
HUILA;ISNOS;2016;41359-2016;41359;10;24496;40.822991508817765;0.0822097994080894;ISNOS - HUILA;Mayor;23.458932070542133;Mayor;2.0;25.0;N/A;6
HUILA;ISNOS;2015;41359-2015;41359;8;24194;33.0660494337439;0.0642054574638844;ISNOS - HUILA;Menor;39.18390446455257;Menor;5.0;38.46153846153846;N/A;6
HUILA;ISNOS;2014;41359-2014;41359;13;23910;54.37055625261397;0.1003241240932242;ISNOS - HUILA;Menor;8.416681603632654;Menor;1.0;7.142857142857139;N/A;6
HUILA;ISNOS;2013;41359-2013;41359;14;23582;59.36731405309133;0.0935141273128047;ISNOS - HUILA;Menor;1.4036129251123697;Igual;0.0;0.0;N/A;6
